fecha,stat_T,var_scenario,var_state,var_epist,var_aleat,ratio_epist_aleat,mean_mu,mean_sigma
2023-04-04,median_T,0.0,8.614733815193176e-09,1.3154931366443634e-08,27560.49609375,4.773111239251904e-13,202.51849365234375,173.84356689453125
2023-03-29,max_T,259.990234375,1.4901161193847656e-08,259.990234375,40435.8671875,0.006429693548290493,211.75030517578125,187.08514404296875
2023-03-29,median_T,0.2983395457267761,9.685754420729609e-09,0.2983395457267761,35655.9921875,8.367164322841805e-06,211.75030517578125,187.08514404296875
2023-03-22,max_T,14.284095764160156,2.0815059897927313e-08,14.284095764160156,34822.796875,0.0004101938111242007,217.7034149169922,182.84312438964844
2023-03-22,median_T,1.6657999753952026,1.0617076995345087e-08,1.6657999753952026,33575.671875,4.961330279843291e-05,217.7034149169922,182.84312438964844
2023-01-04,max_T,799.9302978515625,8.381903171539307e-09,799.9302978515625,8860.7587890625,0.09027785507929371,145.13290405273438,81.60127258300781
2023-01-04,median_T,8.327425956726074,4.4761692130634856e-09,8.327425956726074,6592.3857421875,0.0012631885151130203,145.13290405273438,81.60127258300781
2023-01-03,max_T,914.8238525390625,8.568167508826718e-09,914.8238525390625,9276.90625,0.0986130319619283,149.37440490722656,82.61518096923828
2023-01-03,median_T,5.587845325469971,3.323657349341147e-09,5.587845325469971,6621.92724609375,0.0008438397339333831,149.37440490722656,82.61518096923828
2023-04-29,max_T,4.179228782653809,5.0640664994716644e-09,4.179228782653809,8433.9833984375,0.0004955225289426183,118.2872085571289,76.951416015625
2023-04-29,median_T,0.10704180598258972,3.14321368932724e-09,0.10704180598258972,5674.8134765625,1.8862612211781443e-05,118.2872085571289,76.951416015625
2021-10-31,max_T,15.304890632629395,5.774199784980283e-09,15.304890632629395,5825.64990234375,0.0026271559206590836,77.85653686523438,35.584381103515625
2021-10-31,median_T,6.1310858726501465,9.03673913477121e-10,6.1310858726501465,502.07965087890625,0.012211380927144702,77.85653686523438,35.584381103515625
2022-12-21,max_T,48.400413513183594,5.867332397713199e-09,48.400413513183594,14668.38671875,0.0032996412244378124,132.42051696777344,90.26274871826172
2022-12-21,median_T,0.03945568948984146,2.759043216116197e-09,0.03945569694042206,6891.75244140625,5.725060102764108e-06,132.42051696777344,90.26274871826172
2022-12-24,max_T,166.2996368408203,5.471520125865936e-09,166.2996368408203,7748.36181640625,0.021462554380036858,124.90808868408203,81.12171173095703
2022-12-24,median_T,3.0500009059906006,3.0035152143170762e-09,3.0500009059906006,6604.1416015625,0.0004618315429925047,124.90808868408203,81.12171173095703
2022-12-23,max_T,188.7557373046875,4.633329719894164e-09,188.7557373046875,8809.9990234375,0.021425171194972333,124.83013916015625,83.05503845214844
2022-12-23,median_T,0.5237919092178345,2.92202440022038e-09,0.5237919092178345,6719.01318359375,7.795667234242242e-05,124.83013916015625,83.05503845214844
2022-12-22,max_T,161.4756622314453,9.033828796134458e-09,161.4756622314453,14740.8896484375,0.010954268438510517,131.19207763671875,87.52261352539062
2022-12-22,median_T,0.043876226991415024,3.5099221307177686e-09,0.04387623071670532,6898.2744140625,6.360464673203097e-06,131.19207763671875,87.52261352539062
2023-01-05,max_T,731.9190673828125,6.6123901909520555e-09,731.9190673828125,8820.935546875,0.08297521997449693,144.9834442138672,82.03025817871094
2023-01-05,median_T,8.231670379638672,4.353933213963046e-09,8.231670379638672,6678.3291015625,0.0012325942993304632,144.9834442138672,82.03025817871094
2023-03-21,max_T,13.31959056854248,1.932494342327118e-08,13.31959056854248,40530.65625,0.00032863002479863575,223.63858032226562,184.3279571533203
2023-03-21,median_T,1.446925401687622,8.265487849712372e-09,1.446925401687622,33575.92578125,4.309413271623435e-05,223.63858032226562,184.3279571533203
2023-05-06,max_T,38.52891159057617,6.6356733441352844e-09,38.52891159057617,6648.05078125,0.005795520049161203,109.6664047241211,65.08171844482422
2023-05-06,median_T,1.044004201889038,3.0442606213654244e-09,1.044004201889038,3596.21728515625,0.0002903062076360822,109.6664047241211,65.08171844482422
2023-03-30,max_T,181.63870239257812,2.3283064365386963e-08,181.63870239257812,39855.0078125,0.00455748756209275,207.6040496826172,184.3048095703125
2023-03-30,median_T,0.19397617876529694,1.0710209608078003e-08,0.19397619366645813,34478.1328125,5.626064344068317e-06,207.6040496826172,184.3048095703125
2023-04-03,max_T,1.931470513343811,2.3283064365386963e-08,1.931470513343811,71644.0,2.695927800435223e-05,223.01980590820312,184.68069458007812
2023-04-03,median_T,0.0,1.1175870895385742e-08,1.3154931366443634e-08,28577.544921875,4.603240552121063e-13,223.01980590820312,184.68069458007812
2023-04-30,max_T,3.408155918121338,8.381903171539307e-09,3.408155918121338,8027.41650390625,0.0004245644805477432,116.4947280883789,74.66236877441406
2023-04-30,median_T,0.005044238641858101,3.771856604828372e-09,0.005044243764132261,5256.1865234375,9.596774660944432e-07,116.4947280883789,74.66236877441406
2023-05-23,max_T,57.035865783691406,3.958120942115784e-09,57.035865783691406,8289.3564453125,0.006880614455413398,97.31226348876953,59.47722244262695
2023-05-23,median_T,2.6174848079681396,1.041917108146606e-09,2.6174848079681396,3073.443359375,0.0008516456956930607,97.31226348876953,59.47722244262695
2021-11-01,max_T,16.927228927612305,5.913898259990447e-09,16.927228927612305,6846.41796875,0.002472421199651477,73.34746551513672,33.55156707763672
2021-11-01,median_T,4.494070053100586,1.005537320075689e-09,4.494070053100586,520.1048583984375,0.008640700006031874,73.34746551513672,33.55156707763672
2022-12-20,max_T,8.165631294250488,5.727633922703035e-09,8.165631294250488,14235.84375,0.000573596580409959,131.0716094970703,92.02864837646484
2022-12-20,median_T,0.0710960403084755,4.400499076240294e-09,0.07109604775905609,7207.494140625,9.86418391356347e-06,131.0716094970703,92.02864837646484
2023-05-07,max_T,35.860679626464844,3.678724214140061e-09,35.860679626464844,6670.75537109375,0.005375804932355817,107.41754150390625,62.997032165527344
2023-05-07,median_T,3.994330883026123,1.868465826504462e-09,3.994330883026123,3495.53466796875,0.0011426952562159033,107.41754150390625,62.997032165527344
