Acumulado;Fecha acumulado   ;fecha           
169,409;2019-11-03 08:00:00;2019-11-03 00:00:00
169,763;2019-11-04 08:00:00;2019-11-04 00:00:00
170,059;2019-11-05 08:00:00;2019-11-05 00:00:00
171,484;2019-11-06 08:00:00;2019-11-06 00:00:00
173,036;2019-11-07 08:00:00;2019-11-07 00:00:00
174,656;2019-11-08 08:00:00;2019-11-08 00:00:00
177,986;2019-11-09 08:00:00;2019-11-09 00:00:00
185,886;2019-11-10 08:00:00;2019-11-10 00:00:00
192,208;2019-11-11 08:00:00;2019-11-11 00:00:00
197,361;2019-11-12 08:00:00;2019-11-12 00:00:00
203,197;2019-11-13 08:00:00;2019-11-13 00:00:00
206,858;2019-11-14 08:00:00;2019-11-14 00:00:00
209,682;2019-11-15 08:00:00;2019-11-15 00:00:00
211,851;2019-11-16 08:00:00;2019-11-16 00:00:00
214,239;2019-11-17 08:00:00;2019-11-17 00:00:00
216,714;2019-11-18 08:00:00;2019-11-18 00:00:00
218,86;2019-11-19 08:00:00;2019-11-19 00:00:00
218,721;2019-11-20 08:00:00;2019-11-20 00:00:00
218,582;2019-11-21 08:00:00;2019-11-21 00:00:00
218,651;2019-11-22 08:00:00;2019-11-22 00:00:00
221,229;2019-11-23 08:00:00;2019-11-23 00:00:00
232,608;2019-11-24 08:00:00;2019-11-24 00:00:00
242,063;2019-11-25 08:00:00;2019-11-25 00:00:00
245,271;2019-11-26 08:00:00;2019-11-26 00:00:00
247,677;2019-11-27 08:00:00;2019-11-27 00:00:00
250,555;2019-11-28 08:00:00;2019-11-28 00:00:00
252,461;2019-11-29 08:00:00;2019-11-29 00:00:00
253,763;2019-11-30 08:00:00;2019-11-30 00:00:00
257,076;2019-12-01 08:00:00;2019-12-01 00:00:00
259,717;2019-12-02 08:00:00;2019-12-02 00:00:00
260,575;2019-12-03 08:00:00;2019-12-03 00:00:00
260,263;2019-12-04 08:00:00;2019-12-04 00:00:00
259,717;2019-12-05 08:00:00;2019-12-05 00:00:00
259,327;2019-12-06 08:00:00;2019-12-06 00:00:00
259,016;2019-12-07 08:00:00;2019-12-07 00:00:00
258,472;2019-12-08 08:00:00;2019-12-08 00:00:00
258,472;2019-12-09 08:00:00;2019-12-09 00:00:00
259,483;2019-12-10 08:00:00;2019-12-10 00:00:00
260,966;2019-12-11 08:00:00;2019-12-11 00:00:00
261,984;2019-12-12 08:00:00;2019-12-12 00:00:00
280,786;2019-12-13 08:00:00;2019-12-13 00:00:00
311,288;2019-12-14 08:00:00;2019-12-14 00:00:00
317,808;2019-12-15 08:00:00;2019-12-15 00:00:00
320,063;2019-12-16 08:00:00;2019-12-16 00:00:00
320,063;2019-12-17 08:00:00;2019-12-17 00:00:00
319,972;2019-12-18 08:00:00;2019-12-18 00:00:00
318,798;2019-12-19 08:00:00;2019-12-19 00:00:00
318,438;2019-12-20 08:00:00;2019-12-20 00:00:00
322,693;2019-12-21 08:00:00;2019-12-21 00:00:00
326,256;2019-12-22 08:00:00;2019-12-22 00:00:00
329,847;2019-12-23 08:00:00;2019-12-23 00:00:00
332,072;2019-12-24 08:00:00;2019-12-24 00:00:00
332,35;2019-12-25 08:00:00;2019-12-25 00:00:00
332,35;2019-12-26 08:00:00;2019-12-26 00:00:00
331,051;2019-12-27 08:00:00;2019-12-27 00:00:00
329,57;2019-12-28 08:00:00;2019-12-28 00:00:00
327,91;2019-12-29 08:00:00;2019-12-29 00:00:00
325,981;2019-12-30 08:00:00;2019-12-30 00:00:00
323,969;2019-12-31 08:00:00;2019-12-31 00:00:00
322,057;2020-01-01 08:00:00;2020-01-01 00:00:00
319,972;2020-01-02 08:00:00;2020-01-02 00:00:00
317,808;2020-01-03 08:00:00;2020-01-03 00:00:00
315,922;2020-01-04 08:00:00;2020-01-04 00:00:00
313,688;2020-01-05 08:00:00;2020-01-05 00:00:00
311,466;2020-01-06 08:00:00;2020-01-06 00:00:00
309,255;2020-01-07 08:00:00;2020-01-07 00:00:00
307,143;2020-01-08 08:00:00;2020-01-08 00:00:00
305,391;2020-01-09 08:00:00;2020-01-09 00:00:00
303,82;2020-01-10 08:00:00;2020-01-10 00:00:00
301,995;2020-01-11 08:00:00;2020-01-11 00:00:00
300,092;2020-01-12 08:00:00;2020-01-12 00:00:00
298,197;2020-01-13 08:00:00;2020-01-13 00:00:00
296,397;2020-01-14 08:00:00;2020-01-14 00:00:00
295,03;2020-01-15 08:00:00;2020-01-15 00:00:00
294,178;2020-01-16 08:00:00;2020-01-16 00:00:00
293,328;2020-01-17 08:00:00;2020-01-17 00:00:00
292,565;2020-01-18 08:00:00;2020-01-18 00:00:00
292,226;2020-01-19 08:00:00;2020-01-19 00:00:00
292,395;2020-01-20 08:00:00;2020-01-20 00:00:00
292,141;2020-01-21 08:00:00;2020-01-21 00:00:00
291,633;2020-01-22 08:00:00;2020-01-22 00:00:00
290,704;2020-01-23 08:00:00;2020-01-23 00:00:00
290,114;2020-01-24 08:00:00;2020-01-24 00:00:00
289,356;2020-01-25 08:00:00;2020-01-25 00:00:00
288,936;2020-01-26 08:00:00;2020-01-26 00:00:00
288,936;2020-01-27 08:00:00;2020-01-27 00:00:00
288,852;2020-01-28 08:00:00;2020-01-28 00:00:00
288,349;2020-01-29 08:00:00;2020-01-29 00:00:00
288,349;2020-01-30 08:00:00;2020-01-30 00:00:00
288,349;2020-01-31 08:00:00;2020-01-31 00:00:00
288,6;2020-02-01 08:00:00;2020-02-01 00:00:00
288,768;2020-02-02 08:00:00;2020-02-02 00:00:00
288,852;2020-02-03 08:00:00;2020-02-03 00:00:00
288,684;2020-02-04 08:00:00;2020-02-04 00:00:00
288,349;2020-02-05 08:00:00;2020-02-05 00:00:00
288,349;2020-02-06 08:00:00;2020-02-06 00:00:00
288,013;2020-02-07 08:00:00;2020-02-07 00:00:00
287,678;2020-02-08 08:00:00;2020-02-08 00:00:00
287,427;2020-02-09 08:00:00;2020-02-09 00:00:00
287,678;2020-02-10 08:00:00;2020-02-10 00:00:00
287,762;2020-02-11 08:00:00;2020-02-11 00:00:00
287,594;2020-02-12 08:00:00;2020-02-12 00:00:00
287,343;2020-02-13 08:00:00;2020-02-13 00:00:00
287,176;2020-02-14 08:00:00;2020-02-14 00:00:00
287,427;2020-02-15 08:00:00;2020-02-15 00:00:00
287,678;2020-02-16 08:00:00;2020-02-16 00:00:00
288,013;2020-02-17 08:00:00;2020-02-17 00:00:00
288,013;2020-02-18 08:00:00;2020-02-18 00:00:00
288,013;2020-02-19 08:00:00;2020-02-19 00:00:00
287,678;2020-02-20 08:00:00;2020-02-20 00:00:00
287,427;2020-02-21 08:00:00;2020-02-21 00:00:00
287,594;2020-02-22 08:00:00;2020-02-22 00:00:00
287,762;2020-02-23 08:00:00;2020-02-23 00:00:00
287,762;2020-02-24 08:00:00;2020-02-24 00:00:00
287,762;2020-02-25 08:00:00;2020-02-25 00:00:00
287,594;2020-02-26 08:00:00;2020-02-26 00:00:00
288,013;2020-02-27 08:00:00;2020-02-27 00:00:00
288,936;2020-02-28 08:00:00;2020-02-28 00:00:00
290,283;2020-02-29 08:00:00;2020-02-29 00:00:00
291,042;2020-03-01 08:00:00;2020-03-01 00:00:00
291,633;2020-03-02 08:00:00;2020-03-02 00:00:00
295,286;2020-03-03 08:00:00;2020-03-03 00:00:00
298,627;2020-03-04 08:00:00;2020-03-04 00:00:00
303,211;2020-03-05 08:00:00;2020-03-05 00:00:00
308,814;2020-03-06 08:00:00;2020-03-06 00:00:00
314,67;2020-03-07 08:00:00;2020-03-07 00:00:00
321,331;2020-03-08 08:00:00;2020-03-08 00:00:00
326,073;2020-03-09 08:00:00;2020-03-09 00:00:00
331,886;2020-03-10 08:00:00;2020-03-10 00:00:00
335,429;2020-03-11 08:00:00;2020-03-11 00:00:00
337,587;2020-03-12 08:00:00;2020-03-12 00:00:00
339,094;2020-03-13 08:00:00;2020-03-13 00:00:00
339,755;2020-03-14 08:00:00;2020-03-14 00:00:00
340,133;2020-03-15 08:00:00;2020-03-15 00:00:00
343,549;2020-03-16 08:00:00;2020-03-16 00:00:00
351,779;2020-03-17 08:00:00;2020-03-17 00:00:00
354,341;2020-03-18 08:00:00;2020-03-18 00:00:00
354,341;2020-03-19 08:00:00;2020-03-19 00:00:00
353,465;2020-03-20 08:00:00;2020-03-20 00:00:00
352,59;2020-03-21 08:00:00;2020-03-21 00:00:00
351,814;2020-03-22 08:00:00;2020-03-22 00:00:00
351,136;2020-03-23 08:00:00;2020-03-23 00:00:00
350,459;2020-03-24 08:00:00;2020-03-24 00:00:00
350,362;2020-03-25 08:00:00;2020-03-25 00:00:00
350,072;2020-03-26 08:00:00;2020-03-26 00:00:00
349,782;2020-03-27 08:00:00;2020-03-27 00:00:00
349,107;2020-03-28 08:00:00;2020-03-28 00:00:00
349,107;2020-03-29 08:00:00;2020-03-29 00:00:00
349,686;2020-03-30 08:00:00;2020-03-30 00:00:00
350,169;2020-03-31 08:00:00;2020-03-31 00:00:00
350,169;2020-04-01 08:00:00;2020-04-01 00:00:00
349,782;2020-04-02 08:00:00;2020-04-02 00:00:00
350,072;2020-04-03 08:00:00;2020-04-03 00:00:00
349,782;2020-04-04 08:00:00;2020-04-04 00:00:00
350,362;2020-04-05 08:00:00;2020-04-05 00:00:00
350,845;2020-04-06 08:00:00;2020-04-06 00:00:00
350,845;2020-04-07 08:00:00;2020-04-07 00:00:00
350,845;2020-04-08 08:00:00;2020-04-08 00:00:00
350,845;2020-04-09 08:00:00;2020-04-09 00:00:00
351,136;2020-04-10 08:00:00;2020-04-10 00:00:00
351,426;2020-04-11 08:00:00;2020-04-11 00:00:00
351,523;2020-04-12 08:00:00;2020-04-12 00:00:00
352,105;2020-04-13 08:00:00;2020-04-13 00:00:00
352,105;2020-04-14 08:00:00;2020-04-14 00:00:00
352,202;2020-04-15 08:00:00;2020-04-15 00:00:00
352,687;2020-04-16 08:00:00;2020-04-16 00:00:00
353,173;2020-04-17 08:00:00;2020-04-17 00:00:00
353,465;2020-04-18 08:00:00;2020-04-18 00:00:00
353,951;2020-04-19 08:00:00;2020-04-19 00:00:00
355,219;2020-04-20 08:00:00;2020-04-20 00:00:00
356,001;2020-04-21 08:00:00;2020-04-21 00:00:00
357,372;2020-04-22 08:00:00;2020-04-22 00:00:00
359,14;2020-04-23 08:00:00;2020-04-23 00:00:00
360,323;2020-04-24 08:00:00;2020-04-24 00:00:00
361,31;2020-04-25 08:00:00;2020-04-25 00:00:00
362,102;2020-04-26 08:00:00;2020-04-26 00:00:00
363,193;2020-04-27 08:00:00;2020-04-27 00:00:00
364,883;2020-04-28 08:00:00;2020-04-28 00:00:00
366,379;2020-04-29 08:00:00;2020-04-29 00:00:00
367,579;2020-04-30 08:00:00;2020-04-30 00:00:00
368,18;2020-05-01 08:00:00;2020-05-01 00:00:00
369,284;2020-05-02 08:00:00;2020-05-02 00:00:00
369,888;2020-05-03 08:00:00;2020-05-03 00:00:00
370,592;2020-05-04 08:00:00;2020-05-04 00:00:00
370,995;2020-05-05 08:00:00;2020-05-05 00:00:00
371,096;2020-05-06 08:00:00;2020-05-06 00:00:00
370,794;2020-05-07 08:00:00;2020-05-07 00:00:00
370,693;2020-05-08 08:00:00;2020-05-08 00:00:00
370,592;2020-05-09 08:00:00;2020-05-09 00:00:00
370,995;2020-05-10 08:00:00;2020-05-10 00:00:00
371,904;2020-05-11 08:00:00;2020-05-11 00:00:00
373,624;2020-05-12 08:00:00;2020-05-12 00:00:00
374,131;2020-05-13 08:00:00;2020-05-13 00:00:00
374,841;2020-05-14 08:00:00;2020-05-14 00:00:00
375,757;2020-05-15 08:00:00;2020-05-15 00:00:00
376,266;2020-05-16 08:00:00;2020-05-16 00:00:00
377,081;2020-05-17 08:00:00;2020-05-17 00:00:00
377,388;2020-05-18 08:00:00;2020-05-18 00:00:00
377,592;2020-05-19 08:00:00;2020-05-19 00:00:00
377,183;2020-05-20 08:00:00;2020-05-20 00:00:00
376,571;2020-05-21 08:00:00;2020-05-21 00:00:00
375,757;2020-05-22 08:00:00;2020-05-22 00:00:00
374,74;2020-05-23 08:00:00;2020-05-23 00:00:00
374,131;2020-05-24 08:00:00;2020-05-24 00:00:00
374,131;2020-05-25 08:00:00;2020-05-25 00:00:00
373,624;2020-05-26 08:00:00;2020-05-26 00:00:00
373,016;2020-05-27 08:00:00;2020-05-27 00:00:00
372,409;2020-05-28 08:00:00;2020-05-28 00:00:00
371,399;2020-05-29 08:00:00;2020-05-29 00:00:00
369,988;2020-05-30 08:00:00;2020-05-30 00:00:00
368,883;2020-05-31 08:00:00;2020-05-31 00:00:00
367,88;2020-06-01 08:00:00;2020-06-01 00:00:00
367,179;2020-06-02 08:00:00;2020-06-02 00:00:00
365,979;2020-06-03 08:00:00;2020-06-03 00:00:00
365,68;2020-06-04 08:00:00;2020-06-04 00:00:00
365,68;2020-06-05 08:00:00;2020-06-05 00:00:00
365,58;2020-06-06 08:00:00;2020-06-06 00:00:00
365,78;2020-06-07 08:00:00;2020-06-07 00:00:00
365,979;2020-06-08 08:00:00;2020-06-08 00:00:00
366,179;2020-06-09 08:00:00;2020-06-09 00:00:00
366,379;2020-06-10 08:00:00;2020-06-10 00:00:00
366,379;2020-06-11 08:00:00;2020-06-11 00:00:00
366,879;2020-06-12 08:00:00;2020-06-12 00:00:00
367,679;2020-06-13 08:00:00;2020-06-13 00:00:00
367,98;2020-06-14 08:00:00;2020-06-14 00:00:00
367,98;2020-06-15 08:00:00;2020-06-15 00:00:00
367,479;2020-06-16 08:00:00;2020-06-16 00:00:00
366,779;2020-06-17 08:00:00;2020-06-17 00:00:00
366,079;2020-06-18 08:00:00;2020-06-18 00:00:00
365,281;2020-06-19 08:00:00;2020-06-19 00:00:00
364,684;2020-06-20 08:00:00;2020-06-20 00:00:00
363,888;2020-06-21 08:00:00;2020-06-21 00:00:00
363,093;2020-06-22 08:00:00;2020-06-22 00:00:00
362,3;2020-06-23 08:00:00;2020-06-23 00:00:00
360,421;2020-06-24 08:00:00;2020-06-24 00:00:00
358,452;2020-06-25 08:00:00;2020-06-25 00:00:00
356,784;2020-06-26 08:00:00;2020-06-26 00:00:00
354,926;2020-06-27 08:00:00;2020-06-27 00:00:00
353,367;2020-06-28 08:00:00;2020-06-28 00:00:00
351,911;2020-06-29 08:00:00;2020-06-29 00:00:00
349,686;2020-06-30 08:00:00;2020-06-30 00:00:00
347,375;2020-07-01 08:00:00;2020-07-01 00:00:00
345,172;2020-07-02 08:00:00;2020-07-02 00:00:00
343,073;2020-07-03 08:00:00;2020-07-03 00:00:00
340,89;2020-07-04 08:00:00;2020-07-04 00:00:00
338,528;2020-07-05 08:00:00;2020-07-05 00:00:00
336,178;2020-07-06 08:00:00;2020-07-06 00:00:00
333,747;2020-07-07 08:00:00;2020-07-07 00:00:00
331,236;2020-07-08 08:00:00;2020-07-08 00:00:00
328,555;2020-07-09 08:00:00;2020-07-09 00:00:00
326,073;2020-07-10 08:00:00;2020-07-10 00:00:00
323,513;2020-07-11 08:00:00;2020-07-11 00:00:00
321,059;2020-07-12 08:00:00;2020-07-12 00:00:00
318,798;2020-07-13 08:00:00;2020-07-13 00:00:00
316,46;2020-07-14 08:00:00;2020-07-14 00:00:00
313,866;2020-07-15 08:00:00;2020-07-15 00:00:00
311,909;2020-07-16 08:00:00;2020-07-16 00:00:00
309,431;2020-07-17 08:00:00;2020-07-17 00:00:00
306,704;2020-07-18 08:00:00;2020-07-18 00:00:00
304,082;2020-07-19 08:00:00;2020-07-19 00:00:00
301,389;2020-07-20 08:00:00;2020-07-20 00:00:00
298,971;2020-07-21 08:00:00;2020-07-21 00:00:00
297,596;2020-07-22 08:00:00;2020-07-22 00:00:00
296,055;2020-07-23 08:00:00;2020-07-23 00:00:00
294,349;2020-07-24 08:00:00;2020-07-24 00:00:00
292,904;2020-07-25 08:00:00;2020-07-25 00:00:00
291,38;2020-07-26 08:00:00;2020-07-26 00:00:00
289,693;2020-07-27 08:00:00;2020-07-27 00:00:00
288,181;2020-07-28 08:00:00;2020-07-28 00:00:00
286,674;2020-07-29 08:00:00;2020-07-29 00:00:00
285,007;2020-07-30 08:00:00;2020-07-30 00:00:00
283,512;2020-07-31 08:00:00;2020-07-31 00:00:00
281,775;2020-08-01 08:00:00;2020-08-01 00:00:00
280,046;2020-08-02 08:00:00;2020-08-02 00:00:00
278,488;2020-08-03 08:00:00;2020-08-03 00:00:00
276,936;2020-08-04 08:00:00;2020-08-04 00:00:00
275,228;2020-08-05 08:00:00;2020-08-05 00:00:00
273,527;2020-08-06 08:00:00;2020-08-06 00:00:00
271,753;2020-08-07 08:00:00;2020-08-07 00:00:00
270,228;2020-08-08 08:00:00;2020-08-08 00:00:00
268,469;2020-08-09 08:00:00;2020-08-09 00:00:00
266,957;2020-08-10 08:00:00;2020-08-10 00:00:00
265,371;2020-08-11 08:00:00;2020-08-11 00:00:00
263,95;2020-08-12 08:00:00;2020-08-12 00:00:00
262,376;2020-08-13 08:00:00;2020-08-13 00:00:00
261,279;2020-08-14 08:00:00;2020-08-14 00:00:00
259,717;2020-08-15 08:00:00;2020-08-15 00:00:00
258,084;2020-08-16 08:00:00;2020-08-16 00:00:00
256,612;2020-08-17 08:00:00;2020-08-17 00:00:00
254,761;2020-08-18 08:00:00;2020-08-18 00:00:00
252,767;2020-08-19 08:00:00;2020-08-19 00:00:00
250,859;2020-08-20 08:00:00;2020-08-20 00:00:00
248,962;2020-08-21 08:00:00;2020-08-21 00:00:00
247,3;2020-08-22 08:00:00;2020-08-22 00:00:00
245,946;2020-08-23 08:00:00;2020-08-23 00:00:00
244,373;2020-08-24 08:00:00;2020-08-24 00:00:00
242,881;2020-08-25 08:00:00;2020-08-25 00:00:00
241,247;2020-08-26 08:00:00;2020-08-26 00:00:00
239,62;2020-08-27 08:00:00;2020-08-27 00:00:00
238,148;2020-08-28 08:00:00;2020-08-28 00:00:00
236,535;2020-08-29 08:00:00;2020-08-29 00:00:00
235,149;2020-08-30 08:00:00;2020-08-30 00:00:00
234,058;2020-08-31 08:00:00;2020-08-31 00:00:00
232,681;2020-09-01 08:00:00;2020-09-01 00:00:00
231,309;2020-09-02 08:00:00;2020-09-02 00:00:00
229,8;2020-09-03 08:00:00;2020-09-03 00:00:00
228,297;2020-09-04 08:00:00;2020-09-04 00:00:00
226,872;2020-09-05 08:00:00;2020-09-05 00:00:00
225,452;2020-09-06 08:00:00;2020-09-06 00:00:00
224,25;2020-09-07 08:00:00;2020-09-07 00:00:00
222,982;2020-09-08 08:00:00;2020-09-08 00:00:00
221,719;2020-09-09 08:00:00;2020-09-09 00:00:00
220,461;2020-09-10 08:00:00;2020-09-10 00:00:00
218,999;2020-09-11 08:00:00;2020-09-11 00:00:00
217,612;2020-09-12 08:00:00;2020-09-12 00:00:00
216,231;2020-09-13 08:00:00;2020-09-13 00:00:00
214,925;2020-09-14 08:00:00;2020-09-14 00:00:00
213,692;2020-09-15 08:00:00;2020-09-15 00:00:00
212,327;2020-09-16 08:00:00;2020-09-16 00:00:00
211,036;2020-09-17 08:00:00;2020-09-17 00:00:00
209,682;2020-09-18 08:00:00;2020-09-18 00:00:00
208,806;2020-09-19 08:00:00;2020-09-19 00:00:00
207,998;2020-09-20 08:00:00;2020-09-20 00:00:00
206,925;2020-09-21 08:00:00;2020-09-21 00:00:00
205,989;2020-09-22 08:00:00;2020-09-22 00:00:00
205,189;2020-09-23 08:00:00;2020-09-23 00:00:00
204,125;2020-09-24 08:00:00;2020-09-24 00:00:00
203,197;2020-09-25 08:00:00;2020-09-25 00:00:00
202,8;2020-09-26 08:00:00;2020-09-26 00:00:00
202,999;2020-09-27 08:00:00;2020-09-27 00:00:00
202,536;2020-09-28 08:00:00;2020-09-28 00:00:00
201,942;2020-09-29 08:00:00;2020-09-29 00:00:00
201,284;2020-09-30 08:00:00;2020-09-30 00:00:00
200,692;2020-10-01 08:00:00;2020-10-01 00:00:00
200,364;2020-10-02 08:00:00;2020-10-02 00:00:00
200,692;2020-10-03 08:00:00;2020-10-03 00:00:00
203,131;2020-10-04 08:00:00;2020-10-04 00:00:00
204,391;2020-10-05 08:00:00;2020-10-05 00:00:00
204,657;2020-10-06 08:00:00;2020-10-06 00:00:00
204,989;2020-10-07 08:00:00;2020-10-07 00:00:00
205,122;2020-10-08 08:00:00;2020-10-08 00:00:00
205,189;2020-10-09 08:00:00;2020-10-09 00:00:00
204,989;2020-10-10 08:00:00;2020-10-10 00:00:00
205,122;2020-10-11 08:00:00;2020-10-11 00:00:00
205,389;2020-10-12 08:00:00;2020-10-12 00:00:00
206,39;2020-10-13 08:00:00;2020-10-13 00:00:00
207,394;2020-10-14 08:00:00;2020-10-14 00:00:00
210,358;2020-10-15 08:00:00;2020-10-15 00:00:00
213,692;2020-10-16 08:00:00;2020-10-16 00:00:00
214,787;2020-10-17 08:00:00;2020-10-17 00:00:00
215,131;2020-10-18 08:00:00;2020-10-18 00:00:00
215,474;2020-10-19 08:00:00;2020-10-19 00:00:00
215,474;2020-10-20 08:00:00;2020-10-20 00:00:00
215,68;2020-10-21 08:00:00;2020-10-21 00:00:00
215,749;2020-10-22 08:00:00;2020-10-22 00:00:00
215,749;2020-10-23 08:00:00;2020-10-23 00:00:00
215,749;2020-10-24 08:00:00;2020-10-24 00:00:00
216,025;2020-10-25 08:00:00;2020-10-25 00:00:00
216,645;2020-10-26 08:00:00;2020-10-26 00:00:00
218,721;2020-10-27 08:00:00;2020-10-27 00:00:00
220,461;2020-10-28 08:00:00;2020-10-28 00:00:00
221,369;2020-10-29 08:00:00;2020-10-29 00:00:00
221,93;2020-10-30 08:00:00;2020-10-30 00:00:00
222,21;2020-10-31 08:00:00;2020-10-31 00:00:00
222,491;2020-11-01 08:00:00;2020-11-01 00:00:00
222,701;2020-11-02 08:00:00;2020-11-02 00:00:00
222,701;2020-11-03 08:00:00;2020-11-03 00:00:00
222,842;2020-11-04 08:00:00;2020-11-04 00:00:00
222,982;2020-11-05 08:00:00;2020-11-05 00:00:00
223,193;2020-11-06 08:00:00;2020-11-06 00:00:00
223,405;2020-11-07 08:00:00;2020-11-07 00:00:00
225,594;2020-11-08 08:00:00;2020-11-08 00:00:00
226,943;2020-11-09 08:00:00;2020-11-09 00:00:00
227,014;2020-11-10 08:00:00;2020-11-10 00:00:00
227,227;2020-11-11 08:00:00;2020-11-11 00:00:00
227,512;2020-11-12 08:00:00;2020-11-12 00:00:00
227,726;2020-11-13 08:00:00;2020-11-13 00:00:00
227,797;2020-11-14 08:00:00;2020-11-14 00:00:00
228,011;2020-11-15 08:00:00;2020-11-15 00:00:00
228,297;2020-11-16 08:00:00;2020-11-16 00:00:00
228,297;2020-11-17 08:00:00;2020-11-17 00:00:00
228,511;2020-11-18 08:00:00;2020-11-18 00:00:00
228,297;2020-11-19 08:00:00;2020-11-19 00:00:00
228,011;2020-11-20 08:00:00;2020-11-20 00:00:00
227,441;2020-11-21 08:00:00;2020-11-21 00:00:00
227,299;2020-11-22 08:00:00;2020-11-22 00:00:00
227,299;2020-11-23 08:00:00;2020-11-23 00:00:00
227,014;2020-11-24 08:00:00;2020-11-24 00:00:00
226,729;2020-11-25 08:00:00;2020-11-25 00:00:00
225,948;2020-11-26 08:00:00;2020-11-26 00:00:00
225,523;2020-11-27 08:00:00;2020-11-27 00:00:00
225,169;2020-11-28 08:00:00;2020-11-28 00:00:00
225,028;2020-11-29 08:00:00;2020-11-29 00:00:00
224,745;2020-11-30 08:00:00;2020-11-30 00:00:00
224,462;2020-12-01 08:00:00;2020-12-01 00:00:00
224,25;2020-12-02 08:00:00;2020-12-02 00:00:00
223,968;2020-12-03 08:00:00;2020-12-03 00:00:00
223,968;2020-12-04 08:00:00;2020-12-04 00:00:00
223,898;2020-12-05 08:00:00;2020-12-05 00:00:00
223,757;2020-12-06 08:00:00;2020-12-06 00:00:00
223,898;2020-12-07 08:00:00;2020-12-07 00:00:00
225,169;2020-12-08 08:00:00;2020-12-08 00:00:00
227,512;2020-12-09 08:00:00;2020-12-09 00:00:00
230,015;2020-12-10 08:00:00;2020-12-10 00:00:00
239,178;2020-12-11 08:00:00;2020-12-11 00:00:00
257,153;2020-12-12 08:00:00;2020-12-12 00:00:00
276,447;2020-12-13 08:00:00;2020-12-13 00:00:00
284,176;2020-12-14 08:00:00;2020-12-14 00:00:00
291,633;2020-12-15 08:00:00;2020-12-15 00:00:00
298,197;2020-12-16 08:00:00;2020-12-16 00:00:00
300,006;2020-12-17 08:00:00;2020-12-17 00:00:00
300,351;2020-12-18 08:00:00;2020-12-18 00:00:00
300,524;2020-12-19 08:00:00;2020-12-19 00:00:00
300,351;2020-12-20 08:00:00;2020-12-20 00:00:00
300,006;2020-12-21 08:00:00;2020-12-21 00:00:00
299,23;2020-12-22 08:00:00;2020-12-22 00:00:00
298,627;2020-12-23 08:00:00;2020-12-23 00:00:00
298,026;2020-12-24 08:00:00;2020-12-24 00:00:00
298,369;2020-12-25 08:00:00;2020-12-25 00:00:00
299,402;2020-12-26 08:00:00;2020-12-26 00:00:00
299,574;2020-12-27 08:00:00;2020-12-27 00:00:00
300,178;2020-12-28 08:00:00;2020-12-28 00:00:00
301,129;2020-12-29 08:00:00;2020-12-29 00:00:00
301,475;2020-12-30 08:00:00;2020-12-30 00:00:00
301,129;2020-12-31 08:00:00;2020-12-31 00:00:00
301,129;2021-01-01 08:00:00;2021-01-01 00:00:00
301,562;2021-01-02 08:00:00;2021-01-02 00:00:00
301,129;2021-01-03 08:00:00;2021-01-03 00:00:00
300,61;2021-01-04 08:00:00;2021-01-04 00:00:00
299,402;2021-01-05 08:00:00;2021-01-05 00:00:00
298,026;2021-01-06 08:00:00;2021-01-06 00:00:00
296,825;2021-01-07 08:00:00;2021-01-07 00:00:00
295,286;2021-01-08 08:00:00;2021-01-08 00:00:00
293,923;2021-01-09 08:00:00;2021-01-09 00:00:00
292,565;2021-01-10 08:00:00;2021-01-10 00:00:00
291,211;2021-01-11 08:00:00;2021-01-11 00:00:00
289,525;2021-01-12 08:00:00;2021-01-12 00:00:00
287,678;2021-01-13 08:00:00;2021-01-13 00:00:00
286,257;2021-01-14 08:00:00;2021-01-14 00:00:00
286,257;2021-01-15 08:00:00;2021-01-15 00:00:00
287,846;2021-01-16 08:00:00;2021-01-16 00:00:00
288,013;2021-01-17 08:00:00;2021-01-17 00:00:00
288,265;2021-01-18 08:00:00;2021-01-18 00:00:00
288,768;2021-01-19 08:00:00;2021-01-19 00:00:00
288,936;2021-01-20 08:00:00;2021-01-20 00:00:00
289,693;2021-01-21 08:00:00;2021-01-21 00:00:00
291,464;2021-01-22 08:00:00;2021-01-22 00:00:00
296,996;2021-01-23 08:00:00;2021-01-23 00:00:00
301,129;2021-01-24 08:00:00;2021-01-24 00:00:00
305,916;2021-01-25 08:00:00;2021-01-25 00:00:00
307,846;2021-01-26 08:00:00;2021-01-26 00:00:00
308,902;2021-01-27 08:00:00;2021-01-27 00:00:00
315,564;2021-01-28 08:00:00;2021-01-28 00:00:00
319,25;2021-01-29 08:00:00;2021-01-29 00:00:00
321,694;2021-01-30 08:00:00;2021-01-30 00:00:00
326,256;2021-01-31 08:00:00;2021-01-31 00:00:00
334,868;2021-02-01 08:00:00;2021-02-01 00:00:00
343,264;2021-02-02 08:00:00;2021-02-02 00:00:00
346,895;2021-02-03 08:00:00;2021-02-03 00:00:00
347,76;2021-02-04 08:00:00;2021-02-04 00:00:00
347,952;2021-02-05 08:00:00;2021-02-05 00:00:00
347,663;2021-02-06 08:00:00;2021-02-06 00:00:00
349,686;2021-02-07 08:00:00;2021-02-07 00:00:00
352,881;2021-02-08 08:00:00;2021-02-08 00:00:00
356,49;2021-02-09 08:00:00;2021-02-09 00:00:00
